race_id,date,distance,weather,num_horses,horse_id,horse_name,FP,odds_win,time,last3f,weight,PP,sex_age,jockey,pop_win,horse_weight,venue,surface_type,track_condition,url_jp,target_win,sex,age,weather_Cloudy,weather_LightRain,weather_Rain,weather_Snow,weather_Sunny,weather_nan,sex_2,sex_3,sex_nan
202408010106,2024-01-06,1200.0,Cloudy,10,2021101598,Uncle Cross,2.0,7.7,1:09.1,34.1,57,3,3C,Y.Nagaoka,3.0,466(-6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408010106/,0,3,3,True,False,False,False,False,False,False,True,False
202408010106,2024-01-06,1200.0,Cloudy,10,2021110033,Passing Shower,3.0,5.1,1:09.7,34.8,57,7,3C,A.Nishimura,2.0,488(+12),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408010106/,0,3,3,True,False,False,False,False,False,False,True,False
202408010106,2024-01-06,1200.0,Cloudy,10,2021105175,St Kilda,4.0,62.7,1:10.0,34.8,57,6,3C,Y.Kitamura,7.0,468(-4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408010106/,0,3,3,True,False,False,False,False,False,False,True,False
202408010106,2024-01-06,1200.0,Cloudy,10,2021109114,Aitaka,6.0,11.2,1:10.3,35.0,51,10,3F,N.Kawaharada,4.0,414(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408010106/,0,3,3,True,False,False,False,False,False,False,True,False
202408010106,2024-01-06,1200.0,Cloudy,10,2021100653,Agassi,7.0,22.2,1:10.5,35.6,57,5,3C,Y.Take,5.0,496(+24),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408010106/,0,3,3,True,False,False,False,False,False,False,True,False
202408010106,2024-01-06,1200.0,Cloudy,10,2021106395,Happy Surprise,8.0,93.3,1:10.6,35.5,57,8,3C,F.Matsuwaka,8.0,448(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408010106/,0,3,3,True,False,False,False,False,False,False,True,False
202408010106,2024-01-06,1200.0,Cloudy,10,2021105018,Preparation,10.0,352.5,1:11.3,35.3,55,9,3F,K.Kawamata,10.0,448(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408010106/,0,3,3,True,False,False,False,False,False,False,True,False
202408020108,2024-01-27,1600.0,Sunny,6,2021101106,Smart Spear,1.0,3.6,1:34.3,35.7,57,7,3C,K.Ogino,3.0,512(+2),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020108/,1,3,3,False,False,False,False,True,False,False,True,False
202408020108,2024-01-27,1600.0,Sunny,6,2021105160,Caelum,2.0,2.8,1:34.5,35.7,57,3,3C,Y.Take,1.0,470(+4),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020108/,0,3,3,False,False,False,False,True,False,False,True,False
202408020108,2024-01-27,1600.0,Sunny,6,2021106594,Yamanin Astron,3.0,4.5,1:34.7,36.3,57,6,3C,T.Tsunoda,4.0,490(+12),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020108/,0,3,3,False,False,False,False,True,False,False,True,False
202408020108,2024-01-27,1600.0,Sunny,6,2021100350,Arranger,4.0,3.4,1:35.2,36.5,57,5,3C,N.Yokoyama,2.0,466(-6),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020108/,0,3,3,False,False,False,False,True,False,False,True,False
202408020108,2024-01-27,1600.0,Sunny,6,2021105868,Barquentine,5.0,18.2,1:35.7,37.3,57,1,3C,S.Akiyama,6.0,476(+4),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020108/,0,3,3,False,False,False,False,True,False,False,True,False
202408020108,2024-01-27,1600.0,Sunny,6,2021104074,Love Diva,6.0,14.9,1:36.0,37.9,55,4,3F,K.Matsuyama,5.0,446(+2),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020108/,0,3,3,False,False,False,False,True,False,False,True,False
202408020108,2024-01-27,1600.0,Sunny,6,2021104840,Fleuraison,,,,,55,2,3F,A.Lemaitre,,436(-6),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020108/,0,3,3,False,False,False,False,True,False,False,True,False
202408020509,2024-02-10,1600.0,Cloudy,9,2021110031,Off Trail,1.0,7.0,1:34.9,33.7,57,5,3C,A.Lemaitre,4.0,440(+4),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020509/,1,3,3,True,False,False,False,False,False,False,True,False
202408020509,2024-02-10,1600.0,Cloudy,9,2021105202,Poetry,2.0,8.2,1:34.9,34.3,55,8,3F,R.Sakai,5.0,458(+4),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020509/,0,3,3,True,False,False,False,False,False,False,True,False
202408020509,2024-02-10,1600.0,Cloudy,9,2021107098,Lavanda,3.0,5.3,1:35.1,34.3,55,7,3F,M.Iwata,3.0,480(+2),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020509/,0,3,3,True,False,False,False,False,False,False,True,False
202408020509,2024-02-10,1600.0,Cloudy,9,2021106548,Tagano Dude,4.0,3.3,1:35.1,34.1,57,1,3C,Y.Furukawa,2.0,484(+4),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020509/,0,3,3,True,False,False,False,False,False,False,True,False
202408020509,2024-02-10,1600.0,Cloudy,9,2021104911,Lumikki,5.0,17.1,1:35.4,34.5,55,3,3F,M.Demuro,7.0,452(-12),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020509/,0,3,3,True,False,False,False,False,False,False,True,False
202408020509,2024-02-10,1600.0,Cloudy,9,2021105160,Caelum,6.0,3.1,1:35.8,34.4,57,9,3C,Y.Take,1.0,476(+6),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020509/,0,3,3,True,False,False,False,False,False,False,True,False
202408020509,2024-02-10,1600.0,Cloudy,9,2021102510,Namura Hooker,7.0,8.7,1:36.3,35.4,57,6,3C,F.Matsuwaka,6.0,472(+4),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020509/,0,3,3,True,False,False,False,False,False,False,True,False
202408020509,2024-02-10,1600.0,Cloudy,9,2021102561,Key Wave,8.0,54.7,1:36.8,35.6,57,2,3C,R.Wada,8.0,416(0),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020509/,0,3,3,True,False,False,False,False,False,False,True,False
202408020509,2024-02-10,1600.0,Cloudy,9,2021101386,Call Me Maybe,9.0,350.9,1:38.6,37.5,55,4,3F,M.Okabe,9.0,438(+10),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020509/,0,3,3,True,False,False,False,False,False,False,True,False
202408020706,2024-02-17,1400.0,Sunny,10,2021102888,Namura Atom,1.0,2.9,1:21.6,33.9,57,8,3C,S.Hamanaka,2.0,490(-6),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020706/,1,3,3,False,False,False,False,True,False,False,True,False
202408020706,2024-02-17,1400.0,Sunny,10,2021106594,Yamanin Astron,2.0,2.9,1:21.7,34.2,56,1,3C,T.Tsunoda,1.0,478(-12),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020706/,0,3,3,False,False,False,False,True,False,False,True,False
202408020706,2024-02-17,1400.0,Sunny,10,2021106815,Meiner Tigre,3.0,17.9,1:21.7,34.3,57,9,3C,A.Tsumura,7.0,476(0),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020706/,0,3,3,False,False,False,False,True,False,False,True,False
202408020706,2024-02-17,1400.0,Sunny,10,2021104941,Cecilie Plage,4.0,7.4,1:21.7,33.9,55,6,3F,K.Sameshima,4.0,406(-8),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020706/,0,3,3,False,False,False,False,True,False,False,True,False
202408020706,2024-02-17,1400.0,Sunny,10,2021101598,Uncle Cross,5.0,5.4,1:21.8,34.2,57,7,3C,Y.Nagaoka,3.0,462(-4),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020706/,0,3,3,False,False,False,False,True,False,False,True,False
202408020706,2024-02-17,1400.0,Sunny,10,2021101102,Namura Eden,6.0,13.4,1:22.1,34.9,55,4,3F,T.Danno,5.0,414(0),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020706/,0,3,3,False,False,False,False,True,False,False,True,False
202408020706,2024-02-17,1400.0,Sunny,10,2021101223,Queen's Hat,7.0,67.8,1:22.1,34.2,55,5,3F,A.Nishimura,10.0,462(0),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020706/,0,3,3,False,False,False,False,True,False,False,True,False
202408020706,2024-02-17,1400.0,Sunny,10,2021107063,Itsumo Nikoniko,8.0,14.7,1:22.2,34.5,55,2,3F,M.Demuro,6.0,488(+6),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020706/,0,3,3,False,False,False,False,True,False,False,True,False
202408020706,2024-02-17,1400.0,Sunny,10,2021100356,Cool Baby,10.0,39.7,1:23.0,35.8,54,3,3F,K.Taguchi,8.0,464(-6),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020706/,0,3,3,False,False,False,False,True,False,False,True,False
202408020706,2024-02-17,1400.0,Sunny,10,2021103075,Meisho Yamamomo,,,,,55,10,3F,Y.Take,,,TOKYO,TURF,Gd,https://db.netkeiba.com/race/202408020706/,0,3,3,False,False,False,False,True,False,False,True,False
202408030507,2024-05-04,1600.0,Sunny,8,2021105864,World's End,1.0,1.4,1:32.3,34.1,57,6,3C,Y.Kawada,1.0,458(-4),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408030507/,1,3,3,False,False,False,False,True,False,False,True,False
202408030507,2024-05-04,1600.0,Sunny,8,2021105746,Altoum,2.0,5.1,1:32.4,34.4,57,4,3C,Y.Fujioka,2.0,424(0),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408030507/,0,3,3,False,False,False,False,True,False,False,True,False
202408030507,2024-05-04,1600.0,Sunny,8,2021102016,Ecoro Mars,3.0,7.3,1:32.7,34.8,57,3,3C,Y.Iwata,4.0,490(-2),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408030507/,0,3,3,False,False,False,False,True,False,False,True,False
202408030507,2024-05-04,1600.0,Sunny,8,2021105141,Pacific High,4.0,7.2,1:33.0,34.6,55,1,3F,K.Sameshima,3.0,454(+6),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408030507/,0,3,3,False,False,False,False,True,False,False,True,False
202408030507,2024-05-04,1600.0,Sunny,8,2021100284,Yamanin Alacria,5.0,194.1,1:33.7,34.7,57,7,3C,K.Tanaka,6.0,476(0),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408030507/,0,3,3,False,False,False,False,True,False,False,True,False
202408030507,2024-05-04,1600.0,Sunny,8,2021103696,Bradshaw,6.0,243.6,1:34.4,35.6,57,2,3C,R.Kozaki,8.0,450(0),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408030507/,0,3,3,False,False,False,False,True,False,False,True,False
202408030507,2024-05-04,1600.0,Sunny,8,2021105176,Kurino Spinel,7.0,195.5,1:34.5,35.7,54,5,3F,K.Taguchi,7.0,450(+4),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408030507/,0,3,3,False,False,False,False,True,False,False,True,False
202408030507,2024-05-04,1600.0,Sunny,8,2021102235,Black Sunrise,8.0,14.0,1:35.4,37.3,55,8,3F,F.Matsuwaka,5.0,464(-6),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408030507/,0,3,3,False,False,False,False,True,False,False,True,False
202408050109,2024-10-05,1400.0,Sunny,10,2022104617,Voulezvous,1.0,5.0,1:21.8,33.8,55,8,2F,A.Starke,3.0,462(-4),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408050109/,1,2,2,False,False,False,False,True,False,True,False,False
202408050109,2024-10-05,1400.0,Sunny,10,2022100135,Aime la Vie,2.0,18.6,1:21.8,33.9,55,4,2F,M.Sakai,8.0,434(-16),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408050109/,0,2,2,False,False,False,False,True,False,True,False,False
202408050109,2024-10-05,1400.0,Sunny,10,2022103304,Dantsu Elan,3.0,2.9,1:22.0,34.5,55,1,2F,H.Miyuki,1.0,486(+6),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408050109/,0,2,2,False,False,False,False,True,False,True,False,False
202408050109,2024-10-05,1400.0,Sunny,10,2022102887,Namura Clara,4.0,3.4,1:22.0,34.4,55,3,2F,A.Nishimura,2.0,478(+6),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408050109/,0,2,2,False,False,False,False,True,False,True,False,False
202408050109,2024-10-05,1400.0,Sunny,10,2022101765,Piko Rose,5.0,36.0,1:22.1,33.8,55,10,2F,Y.Kitamura,9.0,434(0),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408050109/,0,2,2,False,False,False,False,True,False,True,False,False
202408050109,2024-10-05,1400.0,Sunny,10,2022101623,Abu Qir Bay,6.0,10.5,1:22.2,34.4,55,9,2F,M.Iwata,5.0,410(+2),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408050109/,0,2,2,False,False,False,False,True,False,True,False,False
202408050109,2024-10-05,1400.0,Sunny,10,2022105407,Sunny Salsa,7.0,8.2,1:22.6,34.6,55,7,2F,M.Nagashima,4.0,458(-2),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408050109/,0,2,2,False,False,False,False,True,False,True,False,False
202408050109,2024-10-05,1400.0,Sunny,10,2022105963,Port de La Mer,8.0,16.1,1:22.7,34.7,55,2,2F,T.Danno,6.0,418(0),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408050109/,0,2,2,False,False,False,False,True,False,True,False,False
202408050109,2024-10-05,1400.0,Sunny,10,2022101048,Shonan Raffine,9.0,16.8,1:23.2,35.7,55,5,2F,K.Sameshima,7.0,392(+2),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408050109/,0,2,2,False,False,False,False,True,False,True,False,False
202408050109,2024-10-05,1400.0,Sunny,10,2022102617,A Shin Dahlia,10.0,233.3,1:24.2,36.3,55,11,2F,K.Taguchi,10.0,454(-3),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408050109/,0,2,2,False,False,False,False,True,False,True,False,False
202408050109,2024-10-05,1400.0,Sunny,10,2022105718,Lily Field,,,,,55,6,2F,R.Wada,,426(-2),NIIGATA,TURF,Gd,https://db.netkeiba.com/race/202408050109/,0,2,2,False,False,False,False,True,False,True,False,False
202408060509,2024-11-16,1400.0,LightRain,9,2022110077,Irifi,2.0,8.0,1:23.1,34.0,55,8,2F,K.Sameshima,4.0,424(-2),FUKUSHIMA,TURF,Gd,https://db.netkeiba.com/race/202408060509/,0,2,2,False,True,False,False,False,False,True,False,False
202408060509,2024-11-16,1400.0,LightRain,9,2022109145,Ai Yo Amethyst,3.0,21.5,1:23.3,34.6,55,6,2F,S.Yoshimura,7.0,438(0),FUKUSHIMA,TURF,Gd,https://db.netkeiba.com/race/202408060509/,0,2,2,False,True,False,False,False,False,True,False,False
202408060509,2024-11-16,1400.0,LightRain,9,2022100654,Selvans,4.0,15.0,1:23.5,34.0,56,7,2C,A.Starke,6.0,428(-2),FUKUSHIMA,TURF,Gd,https://db.netkeiba.com/race/202408060509/,0,2,2,False,True,False,False,False,False,True,False,False
202408060509,2024-11-16,1400.0,LightRain,9,2022100335,Acrux,5.0,4.5,1:23.8,34.0,56,4,2C,T.Fujikake,3.0,472(0),FUKUSHIMA,TURF,Gd,https://db.netkeiba.com/race/202408060509/,0,2,2,False,True,False,False,False,False,True,False,False
202408060509,2024-11-16,1400.0,LightRain,9,2022104748,Will Survive,6.0,2.5,1:23.9,34.3,55,3,2F,C.Demuro,1.0,436(+8),FUKUSHIMA,TURF,Gd,https://db.netkeiba.com/race/202408060509/,0,2,2,False,True,False,False,False,False,True,False,False
202408060509,2024-11-16,1400.0,LightRain,9,2022100837,Hideno Blue Sky,7.0,14.3,1:24.6,34.2,56,5,2C,R.Sakai,5.0,420(0),FUKUSHIMA,TURF,Gd,https://db.netkeiba.com/race/202408060509/,0,2,2,False,True,False,False,False,False,True,False,False
202408060509,2024-11-16,1400.0,LightRain,9,2022105951,Maple Gin,8.0,240.2,1:24.6,34.4,56,9,2C,T.Watanabe,9.0,420(-3),FUKUSHIMA,TURF,Gd,https://db.netkeiba.com/race/202408060509/,0,2,2,False,True,False,False,False,False,True,False,False
202408060509,2024-11-16,1400.0,LightRain,9,2022106453,Hurricane,9.0,70.8,1:25.2,35.1,56,2,2C,Y.Mizuguchi,8.0,502(-8),FUKUSHIMA,TURF,Gd,https://db.netkeiba.com/race/202408060509/,0,2,2,False,True,False,False,False,False,True,False,False
202408070109,2024-11-30,1200.0,Sunny,9,2022103947,Lux Reserva,1.0,9.5,1:09.1,33.7,56,5,2G,T.Danno,5.0,500(-6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070109/,1,2,2,False,False,False,False,True,False,True,False,False
202408070109,2024-11-30,1200.0,Sunny,9,2022101623,Abu Qir Bay,2.0,7.2,1:09.4,34.0,55,1,2F,M.Iwata,4.0,416(+6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070109/,0,2,2,False,False,False,False,True,False,True,False,False
202408070109,2024-11-30,1200.0,Sunny,9,2022110012,Magical Shine,3.0,2.8,1:09.4,33.6,55,3,2F,Y.Take,1.0,486(-6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070109/,0,2,2,False,False,False,False,True,False,True,False,False
202408070109,2024-11-30,1200.0,Sunny,9,2022104960,Karpuz Pelus,4.0,3.8,1:09.5,34.6,55,7,2F,H.Miyuki,3.0,456(-8),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070109/,0,2,2,False,False,False,False,True,False,True,False,False
202408070109,2024-11-30,1200.0,Sunny,9,2022104698,Blue Sunset,5.0,3.6,1:09.5,34.6,55,6,2F,C.Demuro,2.0,444(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070109/,0,2,2,False,False,False,False,True,False,True,False,False
202408070109,2024-11-30,1200.0,Sunny,9,2022101048,Shonan Raffine,6.0,59.3,1:10.0,34.2,55,9,2F,K.Taguchi,7.0,394(+2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070109/,0,2,2,False,False,False,False,True,False,True,False,False
202408070109,2024-11-30,1200.0,Sunny,9,2022100837,Hideno Blue Sky,7.0,101.1,1:10.3,34.2,56,4,2C,Y.Furukawa,8.0,424(+4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070109/,0,2,2,False,False,False,False,True,False,True,False,False
202408070109,2024-11-30,1200.0,Sunny,9,2022105212,Ecoro Heart,8.0,10.1,1:10.4,35.5,55,8,2F,K.Matsuyama,6.0,424(+4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070109/,0,2,2,False,False,False,False,True,False,True,False,False
202408070109,2024-11-30,1200.0,Sunny,9,2022100982,Canal d'Oro,9.0,300.7,1:10.8,34.7,56,2,2C,T.Yoshimura,9.0,462(-10),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070109/,0,2,2,False,False,False,False,True,False,True,False,False
202408070709,2024-12-21,1400.0,Cloudy,12,2022103525,Laila,1.0,23.5,1:21.7,34.0,55,5,2F,H.Miyuki,7.0,464(+6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070709/,1,2,2,True,False,False,False,False,False,True,False,False
202408070709,2024-12-21,1400.0,Cloudy,12,2022103051,Yankee Barows,2.0,1.6,1:22.0,33.8,56,11,2C,C.Lemaire,1.0,476(+4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070709/,0,2,2,True,False,False,False,False,False,True,False,False
202408070709,2024-12-21,1400.0,Cloudy,12,2022110056,Food Man,3.0,7.2,1:22.0,34.1,56,1,2C,K.Matsuyama,3.0,466(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070709/,0,2,2,True,False,False,False,False,False,True,False,False
202408070709,2024-12-21,1400.0,Cloudy,12,2022106389,Bel Be Stallone,4.0,11.0,1:22.0,34.3,55,6,2F,A.Nishimura,4.0,490(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070709/,0,2,2,True,False,False,False,False,False,True,False,False
202408070709,2024-12-21,1400.0,Cloudy,12,2022100018,Pod Donner,5.0,50.1,1:22.3,34.1,56,8,2C,S.Yoshimura,9.0,470(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070709/,0,2,2,True,False,False,False,False,False,True,False,False
202408070709,2024-12-21,1400.0,Cloudy,12,2022100654,Selvans,6.0,71.4,1:22.5,34.7,56,7,2C,M.Iwata,10.0,436(+8),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070709/,0,2,2,True,False,False,False,False,False,True,False,False
202408070709,2024-12-21,1400.0,Cloudy,12,2022106796,Lemon Balm,7.0,13.9,1:22.5,34.5,55,4,2F,C.Demuro,5.0,452(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070709/,0,2,2,True,False,False,False,False,False,True,False,False
202408070709,2024-12-21,1400.0,Cloudy,12,2022101686,Imbroglio,8.0,5.8,1:22.6,34.6,55,3,2F,M.Demuro,2.0,478(-6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070709/,0,2,2,True,False,False,False,False,False,True,False,False
202408070709,2024-12-21,1400.0,Cloudy,12,2022102993,Hiraboku Carrera,9.0,14.1,1:22.6,34.1,56,12,2C,R.Moore,6.0,468(-10),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070709/,0,2,2,True,False,False,False,False,False,True,False,False
202408070709,2024-12-21,1400.0,Cloudy,12,2022105407,Sunny Salsa,10.0,129.8,1:23.1,35.1,55,10,2F,M.Nagashima,11.0,460(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070709/,0,2,2,True,False,False,False,False,False,True,False,False
202408070709,2024-12-21,1400.0,Cloudy,12,2022105951,Maple Gin,11.0,430.7,1:23.3,35.1,56,2,2C,T.Watanabe,12.0,424(+4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070709/,0,2,2,True,False,False,False,False,False,True,False,False
202408070709,2024-12-21,1400.0,Cloudy,12,2022104870,Fukushima Koyo,12.0,47.9,1:23.4,35.0,55,9,2F,H.Yoshida,8.0,430(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408070709/,0,2,2,True,False,False,False,False,False,True,False,False
202409010605,2024-03-10,1600.0,Sunny,11,2021102920,Di Speranza,1.0,4.7,1:33.4,33.1,57,5,3C,M.Demuro,3.0,520(+4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/,1,3,3,False,False,False,False,True,False,False,True,False
202409010605,2024-03-10,1600.0,Sunny,11,2021106815,Meiner Tigre,2.0,26.6,1:33.5,33.8,57,8,3C,T.Yokoyama,8.0,478(+2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/,0,3,3,False,False,False,False,True,False,False,True,False
202409010605,2024-03-10,1600.0,Sunny,11,2021105746,Altoum,3.0,4.7,1:33.5,33.8,57,3,3C,B.Murzabayev,2.0,432(-6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/,0,3,3,False,False,False,False,True,False,False,True,False
202409010605,2024-03-10,1600.0,Sunny,11,2021105283,Bloomin' Design,5.0,17.7,1:33.6,34.2,57,4,3C,A.Nishimura,6.0,464(+6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/,0,3,3,False,False,False,False,True,False,False,True,False
202409010605,2024-03-10,1600.0,Sunny,11,2021103282,Justin Earth,7.0,2.2,1:33.8,34.4,57,2,3C,K.Sameshima,1.0,480(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/,0,3,3,False,False,False,False,True,False,False,True,False
202409010605,2024-03-10,1600.0,Sunny,11,2021106594,Yamanin Astron,8.0,11.6,1:33.9,34.0,56,1,3C,T.Tsunoda,5.0,480(+2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/,0,3,3,False,False,False,False,True,False,False,True,False
202409010605,2024-03-10,1600.0,Sunny,11,2021105039,Gold Sabel,9.0,7.8,1:34.0,33.9,57,7,3C,Y.Take,4.0,470(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/,0,3,3,False,False,False,False,True,False,False,True,False
202409010605,2024-03-10,1600.0,Sunny,11,2021100703,Blue Prima Donna,11.0,402.0,1:35.1,35.8,52,10,3F,T.Hashiki,11.0,462(-6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/,0,3,3,False,False,False,False,True,False,False,True,False
202409010706,2024-03-16,1200.0,Sunny,10,2021101654,Taurus Shine,1.0,7.3,1:08.7,34.5,57,8,3C,Y.Take,5.0,472(-4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/,1,3,3,False,False,False,False,True,False,False,True,False
202409010706,2024-03-16,1200.0,Sunny,10,2021102461,Band Shell,4.0,2.8,1:09.0,34.3,57,2,3C,K.Sameshima,1.0,476(+12),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/,0,3,3,False,False,False,False,True,False,False,True,False
202409010706,2024-03-16,1200.0,Sunny,10,2021103210,Meisho Sachidake,5.0,6.8,1:09.1,34.8,57,9,3C,R.Wada,4.0,482(+2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/,0,3,3,False,False,False,False,True,False,False,True,False
202409010706,2024-03-16,1200.0,Sunny,10,2021106648,Bene Merenti,6.0,56.8,1:09.4,34.6,55,6,3F,F.Matsuwaka,8.0,436(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/,0,3,3,False,False,False,False,True,False,False,True,False
202409010706,2024-03-16,1200.0,Sunny,10,2021110023,Extra Buck,7.0,20.2,1:09.6,34.8,56,1,3C,K.Taguchi,6.0,486(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/,0,3,3,False,False,False,False,True,False,False,True,False
202409010706,2024-03-16,1200.0,Sunny,10,2021103493,Iris Azul,8.0,26.0,1:09.8,35.3,55,5,3F,M.Demuro,7.0,446(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/,0,3,3,False,False,False,False,True,False,False,True,False
202409010706,2024-03-16,1200.0,Sunny,10,2021110087,Love Comedy,9.0,79.6,1:09.9,35.5,55,10,3F,M.Iwata,9.0,436(+6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/,0,3,3,False,False,False,False,True,False,False,True,False
202409010706,2024-03-16,1200.0,Sunny,10,2021106655,Lotus Wand,10.0,121.3,1:10.1,34.9,55,4,3F,M.Sakai,10.0,456(+2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/,0,3,3,False,False,False,False,True,False,False,True,False
202409020107,2024-03-23,1400.0,Rain,10,2021110039,Courteous Manner,1.0,4.1,1:23.1,35.5,55,6,3F,Y.Kawada,2.0,440(-2),NAKAYAMA,TURF,Sft,https://db.netkeiba.com/race/202409020107/,1,3,3,False,False,True,False,False,False,False,True,False
202409020107,2024-03-23,1400.0,Rain,10,2021102013,Salt Queen,2.0,4.7,1:23.2,35.6,55,8,3F,K.Ikezoe,3.0,428(-8),NAKAYAMA,TURF,Sft,https://db.netkeiba.com/race/202409020107/,0,3,3,False,False,True,False,False,False,False,True,False
202409020107,2024-03-23,1400.0,Rain,10,2021102952,Obey Your Master,3.0,11.8,1:23.3,35.4,57,3,3C,Y.Furukawa,6.0,450(+8),NAKAYAMA,TURF,Sft,https://db.netkeiba.com/race/202409020107/,0,3,3,False,False,True,False,False,False,False,True,False
